Country Name,Indicator Name,Year,Value
"Macao SAR, China","Children out of school, female (% of female primary school age)",2004,13.36431
"Macao SAR, China","Children out of school, female (% of female primary school age)",2005,13.1106
"Macao SAR, China","Children out of school, female (% of female primary school age)",2006,12.41336
"Macao SAR, China","Children out of school, female (% of female primary school age)",2007,12.86478
"Macao SAR, China","Children out of school, female (% of female primary school age)",2008,13.87696
"Macao SAR, China","Children out of school, female (% of female primary school age)",2009,14.13764
"Macao SAR, China","Children out of school, female (% of female primary school age)",2010,13.35208
"Macao SAR, China","Children out of school, female (% of female primary school age)",2011,12.40028
"Macao SAR, China","Children out of school, female (% of female primary school age)",2012,10.91668
"Macao SAR, China","Children out of school, female (% of female primary school age)",2013,7.31126
"Macao SAR, China","Children out of school, female (% of female primary school age)",2014,4.56668
"Macao SAR, China","Children out of school, female (% of female primary school age)",2015,2.02929
"Macao SAR, China","Children out of school, female (% of female primary school age)",2016,2.28179
"Macao SAR, China","Children out of school, female (% of female primary school age)",2017,3.13941
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,44.55699921
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,38.54700089
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,33.9469986
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,34.46699905
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,37.61600113
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,38.42100143
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,43.68099976
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,45.27899933
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,48.15399933
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,49.01200104
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,47.70399857
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,44.08399963
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,46.40499878
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,45.10800171
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,44.5909996
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,42.38399887
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,43.30699921
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,43.49000168
"Macao SAR, China","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,43.44400024
Madagascar,"Children out of school, female (% of female primary school age)",2000,31.66964
Madagascar,"Children out of school, female (% of female primary school age)",2001,31.21316
Madagascar,"Children out of school, female (% of female primary school age)",2002,21.78714
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,67.20899963
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,67.03299713
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,67.23899841
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,68.74700165
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,69.81900024
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,70.7559967
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,71.8010025
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,72.67299652
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,72.35399628
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,72.33399963
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,75.14299774
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,76.28600311
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,74.72200012
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,73.05599976
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,71.30200195
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,71.08999634
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,70.97899628
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,71.14499664
Madagascar,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,71.34300232
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2000,8
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2001,8
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2002,8
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2003,3.75
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2004,3.75
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2005,6.875
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2006,6.875
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2007,6.875
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2008,7.874
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2009,7.874
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2011,12.5
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2012,17.5342
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2013,17.4863
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2014,23.1293
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2015,20.5298
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2016,20.5298
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2017,19.2053
Madagascar,Proportion of seats held by women in national parliaments (% of total number of seats),2018,19.2053
Madagascar,Proportion of women in managerial positions (%),2005,22.1
Madagascar,Proportion of women in managerial positions (%),2010,36.6
Madagascar,Proportion of women in managerial positions (%),2012,25.1
Madagascar,Proportion of women in managerial positions (%),2015,31.8
Madagascar,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2004,34.8
Madagascar,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2009,48.6
Madagascar,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2017,60.5
Malawi,"Children out of school, female (% of female primary school age)",2006,2.28975
